mes,semana,regiao,estado,comportamento_pandemia,modalidade_ensino,modalidade_trabalho,respondentes
11,2,Sudeste,MG,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Presencial,Não aplicável,3
11,2,Sudeste,MG,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Presencial,Remoto,1
11,2,Sudeste,MG,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Híbrido,Não aplicável,16
11,2,Sudeste,MG,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Não aplicável,385
11,2,Sudeste,MG,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Remoto,7
11,2,Sudeste,MG,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Presencial,2
11,2,Sudeste,MG,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Não aplicável,63
11,2,Sudeste,MG,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Presencial,1
11,2,Sudeste,MG,Ficou em casa e só saiu quando necessário,Não aplicável,Não aplicável,2415
11,2,Sudeste,MG,Ficou em casa e só saiu quando necessário,Não aplicável,Remoto,103
11,2,Sudeste,MG,Ficou em casa e só saiu quando necessário,Não aplicável,Presencial,14
11,2,Sudeste,MG,Ficou em casa e só saiu quando necessário,Presencial,Não aplicável,5
11,2,Sudeste,MG,Ficou em casa e só saiu quando necessário,Híbrido,Não aplicável,8
11,2,Sudeste,MG,Ficou em casa e só saiu quando necessário,Remoto,Não aplicável,658
11,2,Sudeste,MG,Ficou em casa e só saiu quando necessário,Remoto,Remoto,5
11,2,Sudeste,MG,Ficou em casa e só saiu quando necessário,Remoto,Não aplicável,121
11,2,Sudeste,MG,Ficou em casa e só saiu quando necessário,Remoto,Remoto,2
11,2,Sudeste,MG,Ficou rigorosamente em casa,Não aplicável,Não aplicável,667
11,2,Sudeste,MG,Ficou rigorosamente em casa,Não aplicável,Remoto,13
11,2,Sudeste,MG,Ficou rigorosamente em casa,Não aplicável,Presencial,2
11,2,Sudeste,MG,Ficou rigorosamente em casa,Presencial,Não aplicável,1
11,2,Sudeste,MG,Ficou rigorosamente em casa,Híbrido,Não aplicável,1
11,2,Sudeste,MG,Ficou rigorosamente em casa,Remoto,Não aplicável,310
11,2,Sudeste,MG,Ficou rigorosamente em casa,Remoto,Não aplicável,44
11,2,Sudeste,MG,Ignorado,Não aplicável,Não aplicável,13
11,2,Sudeste,MG,Ignorado,Remoto,Não aplicável,3
11,3,Sudeste,MG,Continuou saindo normalmente,Não aplicável,Não aplicável,337
11,3,Sudeste,MG,Continuou saindo normalmente,Não aplicável,Remoto,10
11,3,Sudeste,MG,Continuou saindo normalmente,Não aplicável,Presencial,3
11,3,Sudeste,MG,Continuou saindo normalmente,Híbrido,Não aplicável,4
11,3,Sudeste,MG,Continuou saindo normalmente,Remoto,Não aplicável,55
11,3,Sudeste,MG,Continuou saindo normalmente,Remoto,Remoto,1
11,3,Sudeste,MG,Continuou saindo normalmente,Remoto,Não aplicável,8
11,3,Sudeste,MG,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Não aplicável,3199
11,3,Sudeste,MG,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Remoto,103
11,3,Sudeste,MG,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Presencial,83
11,3,Sudeste,MG,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Presencial,Não aplicável,1
11,3,Sudeste,MG,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Híbrido,Não aplicável,12
11,3,Sudeste,MG,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Híbrido,Presencial,1
11,3,Sudeste,MG,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Não aplicável,362
11,3,Sudeste,MG,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Remoto,2
11,3,Sudeste,MG,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Não aplicável,71
11,3,Sudeste,MG,Ficou em casa e só saiu quando necessário,Não aplicável,Não aplicável,2517
11,3,Sudeste,MG,Ficou em casa e só saiu quando necessário,Não aplicável,Remoto,85
11,3,Sudeste,MG,Ficou em casa e só saiu quando necessário,Não aplicável,Presencial,7
11,3,Sudeste,MG,Ficou em casa e só saiu quando necessário,Presencial,Não aplicável,3
11,3,Sudeste,MG,Ficou em casa e só saiu quando necessário,Híbrido,Não aplicável,3
11,3,Sudeste,MG,Ficou em casa e só saiu quando necessário,Remoto,Não aplicável,687
11,3,Sudeste,MG,Ficou em casa e só saiu quando necessário,Remoto,Remoto,5
11,3,Sudeste,MG,Ficou em casa e só saiu quando necessário,Remoto,Não aplicável,81
11,3,Sudeste,MG,Ficou rigorosamente em casa,Não aplicável,Não aplicável,626
11,3,Sudeste,MG,Ficou rigorosamente em casa,Não aplicável,Remoto,5
11,3,Sudeste,MG,Ficou rigorosamente em casa,Presencial,Não aplicável,2
11,3,Sudeste,MG,Ficou rigorosamente em casa,Híbrido,Não aplicável,1
11,3,Sudeste,MG,Ficou rigorosamente em casa,Remoto,Não aplicável,274
11,3,Sudeste,MG,Ficou rigorosamente em casa,Remoto,Remoto,3
11,3,Sudeste,MG,Ficou rigorosamente em casa,Remoto,Não aplicável,25
11,3,Sudeste,MG,Ignorado,Não aplicável,Não aplicável,12
11,3,Sudeste,MG,Ignorado,Remoto,Não aplicável,4
11,4,Sudeste,MG,Continuou saindo normalmente,Não aplicável,Não aplicável,223
11,4,Sudeste,MG,Continuou saindo normalmente,Não aplicável,Remoto,3
11,4,Sudeste,MG,Continuou saindo normalmente,Não aplicável,Presencial,4
11,4,Sudeste,MG,Continuou saindo normalmente,Híbrido,Não aplicável,1
11,4,Sudeste,MG,Continuou saindo normalmente,Remoto,Não aplicável,39
11,4,Sudeste,MG,Continuou saindo normalmente,Remoto,Não aplicável,7
11,4,Sudeste,MG,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Não aplicável,3191
11,4,Sudeste,MG,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Remoto,99
11,4,Sudeste,MG,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Presencial,69
11,4,Sudeste,MG,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Presencial,Não aplicável,1
11,4,Sudeste,MG,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Híbrido,Não aplicável,11
11,4,Sudeste,MG,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Não aplicável,363
11,4,Sudeste,MG,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Remoto,8
11,4,Sudeste,MG,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Presencial,4
11,4,Sudeste,MG,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Não aplicável,68
11,4,Sudeste,MG,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Remoto,1
11,4,Sudeste,MG,Ficou em casa e só saiu quando necessário,Não aplicável,Não aplicável,2475
11,4,Sudeste,MG,Ficou em casa e só saiu quando necessário,Não aplicável,Remoto,102
11,4,Sudeste,MG,Ficou em casa e só saiu quando necessário,Não aplicável,Presencial,8
11,4,Sudeste,MG,Ficou em casa e só saiu quando necessário,Híbrido,Não aplicável,11
11,4,Sudeste,MG,Ficou em casa e só saiu quando necessário,Remoto,Não aplicável,687
11,4,Sudeste,MG,Ficou em casa e só saiu quando necessário,Remoto,Remoto,9
11,4,Sudeste,MG,Ficou em casa e só saiu quando necessário,Remoto,Presencial,1
11,4,Sudeste,MG,Ficou em casa e só saiu quando necessário,Remoto,Não aplicável,90
11,4,Sudeste,MG,Ficou em casa e só saiu quando necessário,Remoto,Remoto,2
11,4,Sudeste,MG,Ficou rigorosamente em casa,Não aplicável,Não aplicável,711
11,4,Sudeste,MG,Ficou rigorosamente em casa,Não aplicável,Remoto,12
11,4,Sudeste,MG,Ficou rigorosamente em casa,Remoto,Não aplicável,281
11,4,Sudeste,MG,Ficou rigorosamente em casa,Remoto,Não aplicável,22
11,4,Sudeste,MG,Ignorado,Não aplicável,Não aplicável,9
11,4,Sudeste,MG,Ignorado,Não aplicável,Remoto,1
11,4,Sudeste,MG,Ignorado,Remoto,Não aplicável,2
9,1,Sudeste,RJ,Continuou saindo normalmente,Não aplicável,Não aplicável,156
9,1,Sudeste,RJ,Continuou saindo normalmente,Não aplicável,Remoto,3
9,1,Sudeste,RJ,Continuou saindo normalmente,Não aplicável,Presencial,3
9,1,Sudeste,RJ,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Não aplicável,2499
9,1,Sudeste,RJ,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Remoto,178
9,1,Sudeste,RJ,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Presencial,60
9,1,Sudeste,RJ,Ficou em casa e só saiu quando necessário,Não aplicável,Não aplicável,3149
9,1,Sudeste,RJ,Ficou em casa e só saiu quando necessário,Não aplicável,Remoto,187
9,1,Sudeste,RJ,Ficou em casa e só saiu quando necessário,Não aplicável,Presencial,14
9,1,Sudeste,RJ,Ficou rigorosamente em casa,Não aplicável,Não aplicável,981
9,1,Sudeste,RJ,Ficou rigorosamente em casa,Não aplicável,Remoto,25
9,1,Sudeste,RJ,Ignorado,Não aplicável,Não aplicável,35
9,1,Sudeste,RJ,Ignorado,Não aplicável,Remoto,2
9,2,Sudeste,RJ,Continuou saindo normalmente,Não aplicável,Não aplicável,166
9,2,Sudeste,RJ,Continuou saindo normalmente,Não aplicável,Remoto,5
9,2,Sudeste,RJ,Continuou saindo normalmente,Não aplicável,Presencial,2
9,2,Sudeste,RJ,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Não aplicável,2693
9,2,Sudeste,RJ,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Remoto,157
9,2,Sudeste,RJ,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Presencial,75
9,2,Sudeste,RJ,Ficou em casa e só saiu quando necessário,Não aplicável,Não aplicável,3204
9,2,Sudeste,RJ,Ficou em casa e só saiu quando necessário,Não aplicável,Remoto,212
9,2,Sudeste,RJ,Ficou em casa e só saiu quando necessário,Não aplicável,Presencial,17
9,2,Sudeste,RJ,Ficou rigorosamente em casa,Não aplicável,Não aplicável,906
9,2,Sudeste,RJ,Ficou rigorosamente em casa,Não aplicável,Remoto,26
9,2,Sudeste,RJ,Ficou rigorosamente em casa,Não aplicável,Presencial,1
9,2,Sudeste,RJ,Ignorado,Não aplicável,Não aplicável,33
9,2,Sudeste,RJ,Ignorado,Não aplicável,Presencial,1
9,3,Sudeste,RJ,Continuou saindo normalmente,Não aplicável,Não aplicável,200
9,3,Sudeste,RJ,Continuou saindo normalmente,Não aplicável,Remoto,5
9,3,Sudeste,RJ,Continuou saindo normalmente,Não aplicável,Presencial,3
9,3,Sudeste,RJ,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Não aplicável,2765
9,3,Sudeste,RJ,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Remoto,150
9,3,Sudeste,RJ,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Presencial,65
9,3,Sudeste,RJ,Ficou em casa e só saiu quando necessário,Não aplicável,Não aplicável,2966
9,3,Sudeste,RJ,Ficou em casa e só saiu quando necessário,Não aplicável,Remoto,226
9,3,Sudeste,RJ,Ficou em casa e só saiu quando necessário,Não aplicável,Presencial,4
9,3,Sudeste,RJ,Ficou rigorosamente em casa,Não aplicável,Não aplicável,753
9,3,Sudeste,RJ,Ficou rigorosamente em casa,Não aplicável,Remoto,19
9,3,Sudeste,RJ,Ficou rigorosamente em casa,Não aplicável,Presencial,1
9,3,Sudeste,RJ,Ignorado,Não aplicável,Não aplicável,24
9,3,Sudeste,RJ,Ignorado,Não aplicável,Remoto,2
9,4,Sudeste,RJ,Continuou saindo normalmente,Não aplicável,Não aplicável,221
9,4,Sudeste,RJ,Continuou saindo normalmente,Não aplicável,Remoto,4
9,4,Sudeste,RJ,Continuou saindo normalmente,Não aplicável,Presencial,3
9,4,Sudeste,RJ,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Não aplicável,2849
9,4,Sudeste,RJ,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Remoto,188
9,4,Sudeste,RJ,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Presencial,63
9,4,Sudeste,RJ,Ficou em casa e só saiu quando necessário,Não aplicável,Não aplicável,3035
9,4,Sudeste,RJ,Ficou em casa e só saiu quando necessário,Não aplicável,Remoto,209
9,4,Sudeste,RJ,Ficou em casa e só saiu quando necessário,Não aplicável,Presencial,7
9,4,Sudeste,RJ,Ficou rigorosamente em casa,Não aplicável,Não aplicável,713
9,4,Sudeste,RJ,Ficou rigorosamente em casa,Não aplicável,Remoto,12
9,4,Sudeste,RJ,Ficou rigorosamente em casa,Não aplicável,Presencial,1
9,4,Sudeste,RJ,Ignorado,Não aplicável,Não aplicável,29
9,4,Sudeste,RJ,Ignorado,Não aplicável,Remoto,5
10,1,Sudeste,RJ,Continuou saindo normalmente,Não aplicável,Não aplicável,251
10,1,Sudeste,RJ,Continuou saindo normalmente,Não aplicável,Remoto,15
10,1,Sudeste,RJ,Continuou saindo normalmente,Não aplicável,Presencial,1
10,1,Sudeste,RJ,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Não aplicável,2833
10,1,Sudeste,RJ,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Remoto,199
10,1,Sudeste,RJ,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Presencial,66
10,1,Sudeste,RJ,Ficou em casa e só saiu quando necessário,Não aplicável,Não aplicável,2914
10,1,Sudeste,RJ,Ficou em casa e só saiu quando necessário,Não aplicável,Remoto,141
10,1,Sudeste,RJ,Ficou em casa e só saiu quando necessário,Não aplicável,Presencial,2
10,1,Sudeste,RJ,Ficou rigorosamente em casa,Não aplicável,Não aplicável,713
10,1,Sudeste,RJ,Ficou rigorosamente em casa,Não aplicável,Remoto,18
10,1,Sudeste,RJ,Ficou rigorosamente em casa,Não aplicável,Presencial,1
10,1,Sudeste,RJ,Ignorado,Não aplicável,Não aplicável,11
10,2,Sudeste,RJ,Continuou saindo normalmente,Não aplicável,Não aplicável,318
10,2,Sudeste,RJ,Continuou saindo normalmente,Não aplicável,Remoto,10
10,2,Sudeste,RJ,Continuou saindo normalmente,Não aplicável,Presencial,5
10,2,Sudeste,RJ,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Não aplicável,2871
10,2,Sudeste,RJ,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Remoto,193
10,2,Sudeste,RJ,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Presencial,78
10,2,Sudeste,RJ,Ficou em casa e só saiu quando necessário,Não aplicável,Não aplicável,3078
10,2,Sudeste,RJ,Ficou em casa e só saiu quando necessário,Não aplicável,Remoto,175
10,2,Sudeste,RJ,Ficou em casa e só saiu quando necessário,Não aplicável,Presencial,9
10,2,Sudeste,RJ,Ficou rigorosamente em casa,Não aplicável,Não aplicável,665
10,2,Sudeste,RJ,Ficou rigorosamente em casa,Não aplicável,Remoto,21
10,2,Sudeste,RJ,Ficou rigorosamente em casa,Não aplicável,Presencial,2
10,2,Sudeste,RJ,Ignorado,Não aplicável,Não aplicável,11
10,2,Sudeste,RJ,Ignorado,Não aplicável,Presencial,1
10,3,Sudeste,RJ,Continuou saindo normalmente,Não aplicável,Não aplicável,249
10,3,Sudeste,RJ,Continuou saindo normalmente,Não aplicável,Remoto,7
10,3,Sudeste,RJ,Continuou saindo normalmente,Não aplicável,Presencial,4
10,3,Sudeste,RJ,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Não aplicável,2938
10,3,Sudeste,RJ,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Remoto,189
10,3,Sudeste,RJ,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Presencial,59
10,3,Sudeste,RJ,Ficou em casa e só saiu quando necessário,Não aplicável,Não aplicável,2923
10,3,Sudeste,RJ,Ficou em casa e só saiu quando necessário,Não aplicável,Remoto,177
10,3,Sudeste,RJ,Ficou em casa e só saiu quando necessário,Não aplicável,Presencial,11
10,3,Sudeste,RJ,Ficou rigorosamente em casa,Não aplicável,Não aplicável,558
10,3,Sudeste,RJ,Ficou rigorosamente em casa,Não aplicável,Remoto,12
10,3,Sudeste,RJ,Ignorado,Não aplicável,Não aplicável,13
10,3,Sudeste,RJ,Ignorado,Não aplicável,Remoto,3
10,3,Sudeste,RJ,Ignorado,Não aplicável,Presencial,1
10,4,Sudeste,RJ,Continuou saindo normalmente,Não aplicável,Não aplicável,245
10,4,Sudeste,RJ,Continuou saindo normalmente,Não aplicável,Remoto,2
10,4,Sudeste,RJ,Continuou saindo normalmente,Não aplicável,Presencial,7
10,4,Sudeste,RJ,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Não aplicável,3074
10,4,Sudeste,RJ,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Remoto,205
10,4,Sudeste,RJ,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Presencial,53
10,4,Sudeste,RJ,Ficou em casa e só saiu quando necessário,Não aplicável,Não aplicável,2910
10,4,Sudeste,RJ,Ficou em casa e só saiu quando necessário,Não aplicável,Remoto,176
10,4,Sudeste,RJ,Ficou em casa e só saiu quando necessário,Não aplicável,Presencial,10
10,4,Sudeste,RJ,Ficou rigorosamente em casa,Não aplicável,Não aplicável,553
10,4,Sudeste,RJ,Ficou rigorosamente em casa,Não aplicável,Remoto,10
10,4,Sudeste,RJ,Ficou rigorosamente em casa,Não aplicável,Presencial,1
10,4,Sudeste,RJ,Ignorado,Não aplicável,Não aplicável,31
10,4,Sudeste,RJ,Ignorado,Não aplicável,Remoto,5
11,1,Sudeste,RJ,Continuou saindo normalmente,Não aplicável,Não aplicável,219
11,1,Sudeste,RJ,Continuou saindo normalmente,Não aplicável,Remoto,10
11,1,Sudeste,RJ,Continuou saindo normalmente,Não aplicável,Presencial,1
11,1,Sudeste,RJ,Continuou saindo normalmente,Presencial,Não aplicável,1
11,1,Sudeste,RJ,Continuou saindo normalmente,Híbrido,Não aplicável,1
11,1,Sudeste,RJ,Continuou saindo normalmente,Remoto,Não aplicável,37
11,1,Sudeste,RJ,Continuou saindo normalmente,Remoto,Não aplicável,2
11,1,Sudeste,RJ,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Não aplicável,2594
11,1,Sudeste,RJ,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Remoto,198
11,1,Sudeste,RJ,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Presencial,56
11,1,Sudeste,RJ,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Presencial,Não aplicável,14
11,1,Sudeste,RJ,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Presencial,Remoto,1
11,1,Sudeste,RJ,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Híbrido,Não aplicável,31
11,1,Sudeste,RJ,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Híbrido,Remoto,1
